2022/03/24 15:14:59 [emerg] 1#1: host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
nginx: [emerg] host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
2022/03/24 15:21:03 [error] 7#7: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.19.0.1, server: , request: "GET /api/v1/verifycode/generate HTTP/1.1", upstream: "http://172.19.0.24:15678/api/v1/verifycode/generate", host: "localhost:8080", referrer: "http://localhost:8080/"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "GET /api/v1/contactservice/contacts/account/175c67ca-7313-42d0-981f-e1d0f93fd6ef HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:29:59 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "GET /api/v1/contactservice/contacts/account/b217ad6e-2b07-42ae-8eb7-9ce03ee749fa HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:00 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /api/v1/contactservice/contacts/account/bc8b2752-b5b5-4a64-968e-11c82067d6ef HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:01 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/contactservice/contacts/account/24599257-4768-4a74-bf23-7f8923ad3c28 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:02 +0800] "GET /api/v1/contactservice/contacts/account/6991db00-cc4e-4540-8630-e98829b27c57 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:03 +0800] "GET /api/v1/contactservice/contacts/account/e0c01afb-8bdc-4412-8589-e72c750e31aa HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "GET /api/v1/contactservice/contacts/account/d83435a8-f7e7-4527-91e2-b721485ec4e5 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:04 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "GET /api/v1/contactservice/contacts/account/6257e61b-e8a7-48cc-bb9b-79cc986db412 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:05 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "GET /api/v1/contactservice/contacts/account/a2a58015-f30f-4427-9b37-6e240445855e HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:06 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:07 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "GET /api/v1/contactservice/contacts/account/f029b7c7-8668-456c-83a5-baadffb519d7 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "GET /api/v1/contactservice/contacts/account/210200ce-52a1-44ac-ab4b-ce7d4fc35cc4 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:08 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/contactservice/contacts/account/b4808097-722b-4a54-8ae6-81622061d2fb HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "GET /api/v1/contactservice/contacts/account/62240e8b-6add-4f6f-aec5-d418ab8a16ab HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:09 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:10 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:10 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:10 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:10 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
